timestamp,solar_irradiance,temperature,cloud_cover,wind_speed,humidity,clearness_index,solar_output_kwh,usage_kwh,battery_soc,is_daytime,hour_sin,hour_cos,month_sin,month_cos,safety_risk,savings_inr
21-04-2020 19:00,0,34.22,92.29,2.75,22.88,0.25,0,0.453618727,93.12,0,-0.965925826,0.258819045,0.866025404,-0.5,0,0
21-04-2020 20:00,0,33.25,99.38,2.79,24.21,0.25,0,0.464275702,88.47,0,-0.866025404,0.5,0.866025404,-0.5,0,0
21-04-2020 21:00,0,32.44,98.72,2.72,25.57,0.25,0,0.155620905,86.92,0,-0.707106781,0.707106781,0.866025404,-0.5,0,0
21-04-2020 22:00,0,31.94,63.36,2.48,26.57,0.25,0,0.152296523,85.39,0,-0.5,0.866025404,0.866025404,-0.5,0,0
21-04-2020 23:00,0,31.45,99.45,2.24,27.65,0.25,0,0.044655161,84.95,0,-0.258819045,0.965925826,0.866025404,-0.5,0,0
22-04-2020 00:00,0,30.93,99.96,2.23,29.04,0.25,0,0.02,84.75,0,0,1,0.866025404,-0.5,0,0
22-04-2020 01:00,0,30.24,77.46,2.46,31.18,0.25,0,0.041899919,84.33,0,0.258819045,0.965925826,0.866025404,-0.5,0,0
22-04-2020 02:00,0,29.78,99.95,2.74,33.53,0.25,0,0.083259606,83.5,0,0.5,0.866025404,0.866025404,-0.5,0,0
22-04-2020 03:00,0,29.53,99.18,3.45,36.14,0.25,0,0.056711702,82.93,0,0.707106781,0.707106781,0.866025404,-0.5,0,0
22-04-2020 04:00,0,28.87,98.66,3.92,40.28,0.25,0,0.047458952,82.45,0,0.866025404,0.5,0.866025404,-0.5,0,0
22-04-2020 05:00,0,28.13,99.24,3.8,45.37,0.25,0,0.400493964,78.45,0,0.965925826,0.258819045,0.866025404,-0.5,0,0
22-04-2020 06:00,87.62,28.7,83.51,4.51,47.32,0.37,0.0906867,0.382665149,75.53,1,1,6.12E-17,0.866025404,-0.5,0,0.7254936
22-04-2020 07:00,273.8,30.97,71.82,4.57,42.86,0.51,0.283383,0.287924475,75.48,1,0.965925826,-0.258819045,0.866025404,-0.5,0,2.267064
22-04-2020 08:00,503.25,33.66,59.93,4.08,34.68,0.62,0.52086375,0.330747372,77.39,1,0.866025404,-0.5,0.866025404,-0.5,0,4.16691
22-04-2020 09:00,688.75,36.16,51.76,3.28,27.73,0.66,0.71285625,0.121360594,83.3,1,0.707106781,-0.707106781,0.866025404,-0.5,0,5.70285
22-04-2020 10:00,795.92,37.89,51.02,3.1,23.67,0.66,0.8237772,0.148980567,90.05,1,0.5,-0.866025404,0.866025404,-0.5,0,6.5902176
22-04-2020 11:00,767.12,39.89,77.56,3.3,20.44,0.59,0.7939692,0.283221912,95.16,1,0.258819045,-0.965925826,0.866025404,-0.5,0,6.3517536
22-04-2020 12:00,959.03,41.66,15.48,3.42,17.97,0.73,0.99259605,0.23929148,100,1,1.22E-16,-1,0.866025404,-0.5,0,7.9407684
22-04-2020 13:00,879.03,42.31,23.97,3.47,16.91,0.71,0.90979605,0.211346399,100,1,-0.258819045,-0.965925826,0.866025404,-0.5,0,7.2783684
22-04-2020 14:00,781.28,42.28,2.91,3.37,16.56,0.71,0.8086248,0.107482685,100,1,-0.5,-0.866025404,0.866025404,-0.5,0,6.4689984
22-04-2020 15:00,572.75,42.09,18.52,3.29,16.37,0.65,0.59279625,0.088591931,100,1,-0.707106781,-0.707106781,0.866025404,-0.5,0,4.74237
22-04-2020 16:00,343.65,41.39,35.91,3.22,16.64,0.56,0.35567775,0.086691484,100,1,-0.866025404,-0.5,0.866025404,-0.5,0,2.845422
22-04-2020 17:00,133.88,40.13,55.9,2.95,17.56,0.42,0.1385658,0.194232434,99.44,1,-0.965925826,-0.258819045,0.866025404,-0.5,0,1.1085264
22-04-2020 18:00,9.93,36.95,75.25,1.95,20.7,0.24,0.01027755,0.230702673,97.24,1,-1,-1.84E-16,0.866025404,-0.5,0,0.0822204
22-04-2020 19:00,0,35.77,93.92,2.1,22.05,0.24,0,0.468159121,92.56,0,-0.965925826,0.258819045,0.866025404,-0.5,0,0
22-04-2020 20:00,0,34.79,90.6,2.46,23.28,0.24,0,0.436190725,88.2,0,-0.866025404,0.5,0.866025404,-0.5,0,0
22-04-2020 21:00,0,34.01,99.81,3.05,24.74,0.24,0,0.155972936,86.64,0,-0.707106781,0.707106781,0.866025404,-0.5,0,0
22-04-2020 22:00,0,33.25,96.68,3.88,26.95,0.24,0,0.134273717,85.29,0,-0.5,0.866025404,0.866025404,-0.5,0,0
22-04-2020 23:00,0,32.13,99.61,4.5,30.8,0.24,0,0.08078995,84.49,0,-0.258819045,0.965925826,0.866025404,-0.5,0,0
23-04-2020 00:00,0,30.72,99.76,4.28,36.57,0.24,0,0.05673784,83.92,0,0,1,0.866025404,-0.5,0,0
23-04-2020 01:00,0,29.54,95.73,4.09,42.58,0.24,0,0.070427517,83.21,0,0.258819045,0.965925826,0.866025404,-0.5,0,0
23-04-2020 02:00,0,28.53,99.17,3.85,48.71,0.24,0,0.027127567,82.94,0,0.5,0.866025404,0.866025404,-0.5,0,0
23-04-2020 03:00,0,27.78,99.63,3.7,54.03,0.24,0,0.049279068,82.45,0,0.707106781,0.707106781,0.866025404,-0.5,0,0
23-04-2020 04:00,0,27.26,86.5,3.45,58.04,0.24,0,0.051873306,81.93,0,0.866025404,0.5,0.866025404,-0.5,0,0
23-04-2020 05:00,0,26.48,83.1,2.72,62.4,0.24,0,0.409672634,77.83,0,0.965925826,0.258819045,0.866025404,-0.5,0,0
23-04-2020 06:00,93.05,27.36,66.98,3.73,59.94,0.39,0.09630675,0.401001716,74.79,1,1,6.12E-17,0.866025404,-0.5,0,0.770454
23-04-2020 07:00,279.3,29.96,54.55,4.67,49,0.52,0.2890755,0.288689831,74.79,1,0.965925826,-0.258819045,0.866025404,-0.5,0,2.312604
23-04-2020 08:00,506.98,34.16,41.02,5.76,32.17,0.62,0.5247243,0.292664759,77.11,1,0.866025404,-0.5,0.866025404,-0.5,0,4.1977944
23-04-2020 09:00,717.75,37.67,27.49,6.04,23.52,0.69,0.74287125,0.138585577,83.15,1,0.707106781,-0.707106781,0.866025404,-0.5,0,5.94297
23-04-2020 10:00,882.78,39.86,13.85,5.58,19.98,0.73,0.9136773,0.134263554,90.95,1,0.5,-0.866025404,0.866025404,-0.5,0,7.3094184
23-04-2020 11:00,980.55,41.65,0,5.2,17.32,0.75,1.01486925,0.255871477,98.54,1,0.258819045,-0.965925826,0.866025404,-0.5,0,8.118954
23-04-2020 12:00,1021.28,42.89,15.88,5.05,15.54,0.78,1.0570248,0.236765808,100,1,1.22E-16,-1,0.866025404,-0.5,0,8.4561984
23-04-2020 13:00,966.78,43.51,0.49,5.08,14.44,0.78,1.0006173,0.255840594,100,1,-0.258819045,-0.965925826,0.866025404,-0.5,0,8.0049384
23-04-2020 14:00,830.67,43.58,1.46,5.28,13.75,0.76,0.85974345,0.099587019,100,1,-0.5,-0.866025404,0.866025404,-0.5,0,6.8779476
23-04-2020 15:00,639.05,43.14,0.97,5.5,13.6,0.72,0.66141675,0.103391378,100,1,-0.707106781,-0.707106781,0.866025404,-0.5,0,5.291334
23-04-2020 16:00,396.5,42.19,16.07,5.65,14.08,0.64,0.4103775,0.092626264,100,1,-0.866025404,-0.5,0.866025404,-0.5,0,3.28302
23-04-2020 17:00,161.85,40.72,30.26,5.48,15.4,0.51,0.16751475,0.231091649,99.36,1,-0.965925826,-0.258819045,0.866025404,-0.5,0,1.340118
23-04-2020 18:00,10.8,37.28,48.02,3.44,19.27,0.26,0.011178,0.1860977,97.62,1,-1,-1.84E-16,0.866025404,-0.5,0,0.089424
23-04-2020 19:00,0,35.57,63.74,3.71,22.27,0.26,0,0.423595941,93.38,0,-0.965925826,0.258819045,0.866025404,-0.5,0,0
23-04-2020 20:00,0,35.09,54.4,4.94,24.43,0.26,0,0.440131441,88.98,0,-0.866025404,0.5,0.866025404,-0.5,0,0
23-04-2020 21:00,0,34.3,35.38,5.96,27.86,0.26,0,0.15985728,87.38,0,-0.707106781,0.707106781,0.866025404,-0.5,0,0
23-04-2020 22:00,0,32.9,6.8,5.96,33.63,0.26,0,0.144152282,85.94,0,-0.5,0.866025404,0.866025404,-0.5,0,0
23-04-2020 23:00,0,31.54,46.03,5.52,40.11,0.26,0,0.061163647,85.33,0,-0.258819045,0.965925826,0.866025404,-0.5,0,0
24-04-2020 00:00,0,30.53,37.58,4.93,45.33,0.26,0,0.040304654,84.92,0,0,1,0.866025404,-0.5,0,0
24-04-2020 01:00,0,29.76,30.01,4.47,49.62,0.26,0,0.079392861,84.13,0,0.258819045,0.965925826,0.866025404,-0.5,0,0
24-04-2020 02:00,0,29.08,2.97,4.15,53.6,0.26,0,0.06449245,83.48,0,0.5,0.866025404,0.866025404,-0.5,0,0
24-04-2020 03:00,0,28.49,12.53,3.9,57.38,0.26,0,0.038101463,83.1,0,0.707106781,0.707106781,0.866025404,-0.5,0,0
24-04-2020 04:00,0,27.82,5.77,3.53,61.67,0.26,0,0.036505059,82.74,0,0.866025404,0.5,0.866025404,-0.5,0,0
24-04-2020 05:00,0,27.09,16.41,3.05,66.6,0.26,0,0.370975893,79.03,0,0.965925826,0.258819045,0.866025404,-0.5,0,0
24-04-2020 06:00,99.32,27.67,8.61,4.14,66.34,0.41,0.1027962,0.364149801,76.41,1,1,6.12E-17,0.866025404,-0.5,0,0.8223696
24-04-2020 07:00,305.65,29.92,5.35,5.05,55.5,0.57,0.31634775,0.298662415,76.59,1,0.965925826,-0.258819045,0.866025404,-0.5,0,2.530782
24-04-2020 08:00,537.92,33.57,0.48,5.42,36.7,0.66,0.5567472,0.344864081,78.71,1,0.866025404,-0.5,0.866025404,-0.5,0,4.4539776
24-04-2020 09:00,740.08,36.72,0.78,5.16,26.49,0.71,0.7659828,0.137148387,85,1,0.707106781,-0.707106781,0.866025404,-0.5,0,6.1278624
24-04-2020 10:00,894.17,38.93,1.07,4.79,22.01,0.74,0.92546595,0.155247495,92.7,1,0.5,-0.866025404,0.866025404,-0.5,0,7.4037276
24-04-2020 11:00,969.38,40.89,0.78,4.64,18.96,0.74,1.0033083,0.234455841,100,1,0.258819045,-0.965925826,0.866025404,-0.5,0,8.0264664
24-04-2020 12:00,1011.95,42.15,0.49,4.76,16.99,0.77,1.04736825,0.240652786,100,1,1.22E-16,-1,0.866025404,-0.5,0,8.378946
24-04-2020 13:00,952.35,42.79,0.07,5.04,15.72,0.77,0.98568225,0.228871217,100,1,-0.258819045,-0.965925826,0.866025404,-0.5,0,7.885458
24-04-2020 14:00,820.33,42.86,1.45,5.28,15,0.75,0.84904155,0.100160092,100,1,-0.5,-0.866025404,0.866025404,-0.5,0,6.7923324
24-04-2020 15:00,610.25,42.24,20.74,5.45,14.91,0.69,0.63160875,0.104230916,100,1,-0.707106781,-0.707106781,0.866025404,-0.5,0,5.05287
24-04-2020 16:00,377.23,41.24,38.08,5.56,15.29,0.61,0.39043305,0.076407653,100,1,-0.866025404,-0.5,0.866025404,-0.5,0,3.1234644
24-04-2020 17:00,147.68,40,56.88,5.47,16,0.46,0.1528488,0.234316093,99.19,1,-0.965925826,-0.258819045,0.866025404,-0.5,0,1.2227904
24-04-2020 18:00,10.02,36.87,78.36,3.65,18.72,0.23,0.0103707,0.223505963,97.05,1,-1,-1.84E-16,0.866025404,-0.5,0,0.0829656
24-04-2020 19:00,0,35.22,97.46,4.34,20.4,0.23,0,0.423229811,92.82,0,-0.965925826,0.258819045,0.866025404,-0.5,0,0
24-04-2020 20:00,0,34.5,99.45,5.88,21.46,0.23,0,0.448757179,88.33,0,-0.866025404,0.5,0.866025404,-0.5,0,0
24-04-2020 21:00,0,32.9,99.95,5.93,24.5,0.23,0,0.187202551,86.46,0,-0.707106781,0.707106781,0.866025404,-0.5,0,0
24-04-2020 22:00,0,31.22,74.84,5.53,29.71,0.23,0,0.107431443,85.39,0,-0.5,0.866025404,0.866025404,-0.5,0,0
24-04-2020 23:00,0,29.78,87.01,4.94,36.17,0.23,0,0.034821605,85.04,0,-0.258819045,0.965925826,0.866025404,-0.5,0,0
25-04-2020 00:00,0,28.67,83.75,4.45,43.15,0.23,0,0.073225368,84.31,0,0,1,0.866025404,-0.5,0,0
25-04-2020 01:00,0,27.7,36.7,4.05,50.38,0.23,0,0.053940902,83.77,0,0.258819045,0.965925826,0.866025404,-0.5,0,0
25-04-2020 02:00,0,26.8,86.65,3.66,57.42,0.23,0,0.053958019,83.23,0,0.5,0.866025404,0.866025404,-0.5,0,0
25-04-2020 03:00,0,25.94,67.02,3.26,64.15,0.23,0,0.074364843,82.48,0,0.707106781,0.707106781,0.866025404,-0.5,0,0
25-04-2020 04:00,0,25.17,77.22,2.85,70.15,0.23,0,0.059372166,81.89,0,0.866025404,0.5,0.866025404,-0.5,0,0
25-04-2020 05:00,0,24.53,97.94,2.55,75.34,0.23,0,0.43044519,77.59,0,0.965925826,0.258819045,0.866025404,-0.5,0,0
25-04-2020 06:00,88.88,25.43,86.19,3.97,73.57,0.36,0.0919908,0.40842924,74.42,1,1,6.12E-17,0.866025404,-0.5,0,0.7359264
25-04-2020 07:00,269.5,28.2,78.43,5.48,58.13,0.5,0.2789325,0.306931817,74.14,1,0.965925826,-0.258819045,0.866025404,-0.5,0,2.23146
25-04-2020 08:00,494.98,31.54,70.03,5.65,39.25,0.6,0.5123043,0.296344769,76.3,1,0.866025404,-0.5,0.866025404,-0.5,0,4.0984344
25-04-2020 09:00,729.5,34.19,4.02,5.28,29.8,0.7,0.7550325,0.167168419,82.18,1,0.707106781,-0.707106781,0.866025404,-0.5,0,6.04026
25-04-2020 10:00,882.22,36.23,2.83,5.14,25.26,0.73,0.9130977,0.18511114,89.46,1,0.5,-0.866025404,0.866025404,-0.5,0,7.3047816
25-04-2020 11:00,962.83,37.88,1.64,5.18,22.61,0.74,0.99652905,0.253531468,96.89,1,0.258819045,-0.965925826,0.866025404,-0.5,0,7.9722324
25-04-2020 12:00,1003,39.14,3.17,5.25,21.04,0.76,1.038105,0.274633394,100,1,1.22E-16,-1,0.866025404,-0.5,0,8.30484
25-04-2020 13:00,937.53,39.99,4.69,5.26,20.1,0.75,0.97034355,0.274886781,100,1,-0.258819045,-0.965925826,0.866025404,-0.5,0,7.7627484
25-04-2020 14:00,804.28,40.31,8.57,5.25,19.53,0.73,0.8324298,0.089790351,100,1,-0.5,-0.866025404,0.866025404,-0.5,0,6.6594384
25-04-2020 15:00,603.5,40.17,7.17,5.08,19.13,0.68,0.6246225,0.064584105,100,1,-0.707106781,-0.707106781,0.866025404,-0.5,0,4.99698
25-04-2020 16:00,350.6,39.55,28.01,4.74,19.29,0.57,0.362871,0.08749883,100,1,-0.866025404,-0.5,0.866025404,-0.5,0,2.902968
25-04-2020 17:00,135.6,38.43,51.95,4.12,20.21,0.42,0.140346,0.203962429,99.36,1,-0.965925826,-0.258819045,0.866025404,-0.5,0,1.122768
25-04-2020 18:00,9.8,35.37,76.88,2.23,23.83,0.22,0.010143,0.192454748,97.54,1,-1,-1.84E-16,0.866025404,-0.5,0,0.081144
25-04-2020 19:00,0,34.27,99.46,1.74,25.44,0.22,0,0.457469336,92.97,0,-0.965925826,0.258819045,0.866025404,-0.5,0,0
25-04-2020 20:00,0,34.46,99.97,0.92,25.31,0.22,0,0.426070157,88.71,0,-0.866025404,0.5,0.866025404,-0.5,0,0
25-04-2020 21:00,0,33.8,99.97,0.83,26.45,0.22,0,0.131174098,87.39,0,-0.707106781,0.707106781,0.866025404,-0.5,0,0
25-04-2020 22:00,0,31.6,74.82,2.15,30.42,0.22,0,0.163818651,85.76,0,-0.5,0.866025404,0.866025404,-0.5,0,0
25-04-2020 23:00,0,30.29,99.8,2.98,33.78,0.22,0,0.02,85.56,0,-0.258819045,0.965925826,0.866025404,-0.5,0,0
26-04-2020 00:00,0,29.61,99.01,3.79,36.92,0.22,0,0.034067711,85.21,0,0,1,0.866025404,-0.5,0,0
26-04-2020 01:00,0,28.68,99.84,4.31,41.54,0.22,0,0.061146254,84.6,0,0.258819045,0.965925826,0.866025404,-0.5,0,0
26-04-2020 02:00,0,27.6,78,4.03,47.28,0.22,0,0.036784429,84.24,0,0.5,0.866025404,0.866025404,-0.5,0,0
26-04-2020 03:00,0,26.76,99.83,3.72,52.74,0.22,0,0.07477218,83.49,0,0.707106781,0.707106781,0.866025404,-0.5,0,0
26-04-2020 04:00,0,26.1,99.87,3.4,57.82,0.22,0,0.086828182,82.62,0,0.866025404,0.5,0.866025404,-0.5,0,0
26-04-2020 05:00,0,25.6,99.42,3.23,63.04,0.22,0,0.430124779,78.32,0,0.965925826,0.258819045,0.866025404,-0.5,0,0
26-04-2020 06:00,82.65,26.41,85.67,4.05,63.92,0.33,0.08554275,0.393018052,75.24,1,1,6.12E-17,0.866025404,-0.5,0,0.684342
26-04-2020 07:00,252.27,28.67,74.94,4,56.1,0.46,0.26109945,0.306970652,74.78,1,0.965925826,-0.258819045,0.866025404,-0.5,0,2.0887956
26-04-2020 08:00,471.77,32.15,64.66,3.85,39.13,0.57,0.48828195,0.296867811,76.7,1,0.866025404,-0.5,0.866025404,-0.5,0,3.9062556
26-04-2020 09:00,690.3,36.15,32.87,3.57,26.59,0.66,0.7144605,0.133723579,82.51,1,0.707106781,-0.707106781,0.866025404,-0.5,0,5.715684
26-04-2020 10:00,856.25,39.06,0.48,3.31,21.62,0.71,0.88621875,0.165718627,89.71,1,0.5,-0.866025404,0.866025404,-0.5,0,7.08975
26-04-2020 11:00,935.35,41.05,0.55,3.14,18.84,0.72,0.96808725,0.280266088,96.59,1,0.258819045,-0.965925826,0.866025404,-0.5,0,7.744698
26-04-2020 12:00,1001.75,42.37,0.61,3.13,16.83,0.76,1.03681125,0.25154711,100,1,1.22E-16,-1,0.866025404,-0.5,0,8.29449
26-04-2020 13:00,938.72,43.08,0.68,3.26,15.53,0.75,0.9715752,0.236171768,100,1,-0.258819045,-0.965925826,0.866025404,-0.5,0,7.7726016
26-04-2020 14:00,784.1,43.2,8.53,3.5,14.82,0.71,0.8115435,0.085473446,100,1,-0.5,-0.866025404,0.866025404,-0.5,0,6.492348
26-04-2020 15:00,576.3,42.78,16,3.73,14.51,0.65,0.5964705,0.130809097,100,1,-0.707106781,-0.707106781,0.866025404,-0.5,0,4.771764
26-04-2020 16:00,336.27,41.91,22.24,3.81,14.52,0.54,0.34803945,0.118573393,100,1,-0.866025404,-0.5,0.866025404,-0.5,0,2.7843156
26-04-2020 17:00,135.73,40.53,28.42,3.54,15.06,0.42,0.14048055,0.198715475,99.42,1,-0.965925826,-0.258819045,0.866025404,-0.5,0,1.1238444
26-04-2020 18:00,10.52,36.75,39.44,2.28,18.29,0.23,0.0108882,0.197027339,97.56,1,-1,-1.84E-16,0.866025404,-0.5,0,0.0871056
26-04-2020 19:00,0,34.79,47.37,2.44,20.53,0.23,0,0.496391414,92.59,0,-0.965925826,0.258819045,0.866025404,-0.5,0,0
26-04-2020 20:00,0,33.51,79.79,2.64,22.74,0.23,0,0.433061476,88.26,0,-0.866025404,0.5,0.866025404,-0.5,0,0
26-04-2020 21:00,0,32.4,96.93,3.02,25.92,0.23,0,0.145153237,86.81,0,-0.707106781,0.707106781,0.866025404,-0.5,0,0
26-04-2020 22:00,0,31.52,56.44,3.61,29.7,0.23,0,0.16345652,85.18,0,-0.5,0.866025404,0.866025404,-0.5,0,0
26-04-2020 23:00,0,30.7,99.85,4.28,33.18,0.23,0,0.046523465,84.71,0,-0.258819045,0.965925826,0.866025404,-0.5,0,0
27-04-2020 00:00,0,29.79,99.02,4.58,36.01,0.23,0,0.055625822,84.15,0,0,1,0.866025404,-0.5,0,0
27-04-2020 01:00,0,28.72,79.07,4.39,39.43,0.23,0,0.044493743,83.71,0,0.258819045,0.965925826,0.866025404,-0.5,0,0
27-04-2020 02:00,0,27.51,99.82,4.11,46.03,0.23,0,0.046383164,83.25,0,0.5,0.866025404,0.866025404,-0.5,0,0
27-04-2020 03:00,0,26.54,95.12,3.98,54.1,0.23,0,0.058485614,82.66,0,0.707106781,0.707106781,0.866025404,-0.5,0,0
27-04-2020 04:00,0,25.84,96.37,3.85,62.89,0.23,0,0.03660682,82.29,0,0.866025404,0.5,0.866025404,-0.5,0,0
27-04-2020 05:00,0,25.24,99.22,3.66,71.85,0.23,0,0.36338234,78.66,0,0.965925826,0.258819045,0.866025404,-0.5,0,0
27-04-2020 06:00,99.32,26.01,75.95,4.37,73.32,0.39,0.1027962,0.408041081,75.61,1,1,6.12E-17,0.866025404,-0.5,0,0.8223696
27-04-2020 07:00,280.7,28.65,57.57,4.03,60.41,0.51,0.2905245,0.323561745,75.28,1,0.965925826,-0.258819045,0.866025404,-0.5,0,2.324196
27-04-2020 08:00,518.83,32.73,38.51,3.95,38.09,0.63,0.53698905,0.282100532,77.83,1,0.866025404,-0.5,0.866025404,-0.5,0,4.2959124
27-04-2020 09:00,735.45,36.93,19.98,3.86,22.74,0.7,0.76119075,0.128958678,84.15,1,0.707106781,-0.707106781,0.866025404,-0.5,0,6.089526
27-04-2020 10:00,901.3,39.51,0.23,3.66,18.34,0.74,0.9328455,0.151890014,91.96,1,0.5,-0.866025404,0.866025404,-0.5,0,7.462764
27-04-2020 11:00,978.78,41.3,0.17,3.5,16.04,0.75,1.0130373,0.276807945,99.32,1,0.258819045,-0.965925826,0.866025404,-0.5,0,8.1042984
27-04-2020 12:00,1013.45,42.5,0.12,3.24,14.58,0.77,1.04892075,0.277921846,100,1,1.22E-16,-1,0.866025404,-0.5,0,8.391366
27-04-2020 13:00,949.67,43.1,0.06,2.96,13.8,0.76,0.98290845,0.297381652,100,1,-0.258819045,-0.965925826,0.866025404,-0.5,0,7.8632676
27-04-2020 14:00,821.22,43.14,0,2.81,13.54,0.75,0.8499627,0.090308768,100,1,-0.5,-0.866025404,0.866025404,-0.5,0,6.7997016
27-04-2020 15:00,620.2,42.69,17.14,2.72,13.57,0.7,0.641907,0.108633072,100,1,-0.707106781,-0.707106781,0.866025404,-0.5,0,5.135256
27-04-2020 16:00,385.2,41.8,34.09,2.61,13.92,0.62,0.398682,0.111341391,100,1,-0.866025404,-0.5,0.866025404,-0.5,0,3.189456
27-04-2020 17:00,154.95,40.46,50.91,2.44,14.69,0.48,0.16037325,0.175264026,99.85,1,-0.965925826,-0.258819045,0.866025404,-0.5,0,1.282986
27-04-2020 18:00,12.52,36.98,68.37,1.81,17.68,0.27,0.0129582,0.215443308,97.83,1,-1,-1.84E-16,0.866025404,-0.5,0,0.1036656
27-04-2020 19:00,0,34.9,85.48,2.22,19.92,0.27,0,0.441362573,93.41,0,-0.965925826,0.258819045,0.866025404,-0.5,0,0
27-04-2020 20:00,0,33.68,75.33,2.56,21.94,0.27,0,0.453559611,88.88,0,-0.866025404,0.5,0.866025404,-0.5,0,0
27-04-2020 21:00,0,32.61,15.01,3,24.74,0.27,0,0.176522182,87.11,0,-0.707106781,0.707106781,0.866025404,-0.5,0,0
27-04-2020 22:00,0,31.59,63.09,3.42,28.35,0.27,0,0.118535179,85.93,0,-0.5,0.866025404,0.866025404,-0.5,0,0
27-04-2020 23:00,0,30.53,63.9,3.57,32.27,0.27,0,0.034924764,85.58,0,-0.258819045,0.965925826,0.866025404,-0.5,0,0
28-04-2020 00:00,0,29.51,81.5,3.42,35.65,0.27,0,0.050340605,85.07,0,0,1,0.866025404,-0.5,0,0
28-04-2020 01:00,0,28.56,81.96,3.25,38.42,0.27,0,0.060309471,84.47,0,0.258819045,0.965925826,0.866025404,-0.5,0,0
28-04-2020 02:00,0,27.65,8.63,3.07,41.71,0.27,0,0.066797485,83.8,0,0.5,0.866025404,0.866025404,-0.5,0,0
28-04-2020 03:00,0,26.82,61.94,2.97,47.14,0.27,0,0.030291408,83.5,0,0.707106781,0.707106781,0.866025404,-0.5,0,0
28-04-2020 04:00,0,26.08,68.21,2.98,54.4,0.27,0,0.02,83.3,0,0.866025404,0.5,0.866025404,-0.5,0,0
28-04-2020 05:00,2.97,25.44,58.52,3.03,63.15,0.22,0.00307395,0.422248575,79.11,0,0.965925826,0.258819045,0.866025404,-0.5,0,0.0245916
28-04-2020 06:00,95.62,26.33,46.88,4.03,64.89,0.38,0.0989667,0.419211818,75.91,1,1,6.12E-17,0.866025404,-0.5,0,0.7917336
28-04-2020 07:00,285.15,29.04,38.69,3.66,54.77,0.52,0.29513025,0.316832956,75.69,1,0.965925826,-0.258819045,0.866025404,-0.5,0,2.361042
28-04-2020 08:00,504.85,33.31,29.2,3.35,33.88,0.61,0.52251975,0.294670099,77.97,1,0.866025404,-0.5,0.866025404,-0.5,0,4.180158
28-04-2020 09:00,709.62,37.17,19.74,2.73,22.28,0.67,0.7344567,0.109399257,84.22,1,0.707106781,-0.707106781,0.866025404,-0.5,0,5.8756536
28-04-2020 10:00,872.97,39.66,10.32,2.05,18.12,0.72,0.90352395,0.151597531,91.74,1,0.5,-0.866025404,0.866025404,-0.5,0,7.2281916
28-04-2020 11:00,978.97,41.55,0.34,1.42,15.35,0.75,1.01323395,0.251354152,99.36,1,0.258819045,-0.965925826,0.866025404,-0.5,0,8.1058716
28-04-2020 12:00,1023.1,42.79,0.25,1,13.65,0.78,1.0589085,0.281520107,100,1,1.22E-16,-1,0.866025404,-0.5,0,8.471268
28-04-2020 13:00,961.53,43.42,0.17,0.83,12.81,0.77,0.99518355,0.23657917,100,1,-0.258819045,-0.965925826,0.866025404,-0.5,0,7.9614684
28-04-2020 14:00,826.53,43.43,15.68,0.81,12.52,0.75,0.85545855,0.06234344,100,1,-0.5,-0.866025404,0.866025404,-0.5,0,6.8436684
28-04-2020 15:00,631.88,42.97,31.13,0.94,12.52,0.71,0.6539958,0.128210494,100,1,-0.707106781,-0.707106781,0.866025404,-0.5,0,5.2319664
28-04-2020 16:00,399.5,42.13,46.55,1.24,12.81,0.64,0.4134825,0.092855608,100,1,-0.866025404,-0.5,0.866025404,-0.5,0,3.30786
28-04-2020 17:00,165.5,40.84,61.9,1.57,13.55,0.51,0.1712925,0.213216624,99.58,1,-0.965925826,-0.258819045,0.866025404,-0.5,0,1.37034
28-04-2020 18:00,13.38,37.89,77.59,1.48,16,0.28,0.0138483,0.24516301,97.27,1,-1,-1.84E-16,0.866025404,-0.5,0,0.1107864
28-04-2020 19:00,0,36.03,93.11,1.95,17.78,0.28,0,0.417821975,93.09,0,-0.965925826,0.258819045,0.866025404,-0.5,0,0
28-04-2020 20:00,0,34.78,94.08,2.28,19.28,0.28,0,0.444136515,88.65,0,-0.866025404,0.5,0.866025404,-0.5,0,0
28-04-2020 21:00,0,33.64,98.48,2.52,20.86,0.28,0,0.183665795,86.81,0,-0.707106781,0.707106781,0.866025404,-0.5,0,0
28-04-2020 22:00,0,32.63,42.75,2.67,22.33,0.28,0,0.158339447,85.23,0,-0.5,0.866025404,0.866025404,-0.5,0,0
28-04-2020 23:00,0,31.75,97.5,2.77,23.71,0.28,0,0.049633162,84.73,0,-0.258819045,0.965925826,0.866025404,-0.5,0,0
29-04-2020 00:00,0,30.91,87.25,2.81,25.1,0.28,0,0.049213336,84.24,0,0,1,0.866025404,-0.5,0,0
29-04-2020 01:00,0,30.15,69.78,2.84,26.47,0.28,0,0.02,84.04,0,0.258819045,0.965925826,0.866025404,-0.5,0,0
29-04-2020 02:00,0,29.39,85.8,2.85,28.07,0.28,0,0.064376341,83.4,0,0.5,0.866025404,0.866025404,-0.5,0,0
29-04-2020 03:00,0,28.64,79.17,2.86,30.17,0.28,0,0.035802214,83.04,0,0.707106781,0.707106781,0.866025404,-0.5,0,0
29-04-2020 04:00,0,27.83,81.72,2.83,33.17,0.28,0,0.053855009,82.5,0,0.866025404,0.5,0.866025404,-0.5,0,0
